lr;epoch;iteration;global_iteration
1.0987195373812475e-05;15;15;4050
1.0978934324659232e-05;15;16;4051
1.097067327550599e-05;15;17;4052
1.0962412226352748e-05;15;18;4053
1.0954151177199506e-05;15;19;4054
1.0945890128046264e-05;15;20;4055
1.0937629078893019e-05;15;21;4056
1.0929368029739777e-05;15;22;4057
1.0921106980586535e-05;15;23;4058
1.0912845931433294e-05;15;24;4059
1.0904584882280052e-05;15;25;4060
1.0896323833126806e-05;15;26;4061
1.0888062783973565e-05;15;27;4062
1.0879801734820323e-05;15;28;4063
1.0871540685667081e-05;15;29;4064
1.0863279636513837e-05;15;30;4065
1.0855018587360596e-05;15;31;4066
1.0846757538207354e-05;15;32;4067
1.0838496489054112e-05;15;33;4068
1.083023543990087e-05;15;34;4069
1.0821974390747625e-05;15;35;4070
1.0813713341594383e-05;15;36;4071
1.0805452292441141e-05;15;37;4072
1.0797191243287899e-05;15;38;4073
1.0788930194134657e-05;15;39;4074
1.0780669144981412e-05;15;40;4075
1.077240809582817e-05;15;41;4076
1.0764147046674928e-05;15;42;4077
1.0755885997521686e-05;15;43;4078
1.0747624948368445e-05;15;44;4079
1.0739363899215201e-05;15;45;4080
1.073110285006196e-05;15;46;4081
1.0722841800908717e-05;15;47;4082
1.0714580751755474e-05;15;48;4083
1.070631970260223e-05;15;49;4084
1.0698058653448988e-05;15;50;4085
1.0689797604295747e-05;15;51;4086
1.0681536555142505e-05;15;52;4087
1.0673275505989263e-05;15;53;4088
1.0665014456836018e-05;15;54;4089
1.0656753407682776e-05;15;55;4090
1.0648492358529534e-05;15;56;4091
1.0640231309376292e-05;15;57;4092
1.063197026022305e-05;15;58;4093
1.0623709211069807e-05;15;59;4094
1.0615448161916563e-05;15;60;4095
1.0607187112763321e-05;15;61;4096
1.059892606361008e-05;15;62;4097
1.0590665014456838e-05;15;63;4098
1.0582403965303594e-05;15;64;4099
1.0574142916150352e-05;15;65;4100
1.056588186699711e-05;15;66;4101
1.0557620817843868e-05;15;67;4102
1.0549359768690623e-05;15;68;4103
1.0541098719537381e-05;15;69;4104
1.053283767038414e-05;15;70;4105
1.0524576621230898e-05;15;71;4106
1.0516315572077656e-05;15;72;4107
1.050805452292441e-05;15;73;4108
1.0499793473771169e-05;15;74;4109
1.0491532424617927e-05;15;75;4110
1.0483271375464685e-05;15;76;4111
1.0475010326311443e-05;15;77;4112
1.04667492771582e-05;15;78;4113
1.0458488228004958e-05;15;79;4114
1.0450227178851716e-05;15;80;4115
1.0441966129698474e-05;15;81;4116
1.043370508054523e-05;15;82;4117
1.0425444031391987e-05;15;83;4118
1.0417182982238745e-05;15;84;4119
1.0408921933085503e-05;15;85;4120
1.0400660883932261e-05;15;86;4121
1.0392399834779016e-05;15;87;4122
1.0384138785625774e-05;15;88;4123
1.0375877736472532e-05;15;89;4124
1.036761668731929e-05;15;90;4125
1.0359355638166049e-05;15;91;4126
1.0351094589012805e-05;15;92;4127
1.0342833539859563e-05;15;93;4128
1.0334572490706321e-05;15;94;4129
1.0326311441553078e-05;15;95;4130
1.0318050392399836e-05;15;96;4131
1.0309789343246592e-05;15;97;4132
1.030152829409335e-05;15;98;4133
1.0293267244940109e-05;15;99;4134
1.0285006195786867e-05;15;100;4135
1.0276745146633625e-05;15;101;4136
1.026848409748038e-05;15;102;4137
1.0260223048327138e-05;15;103;4138
1.0251961999173896e-05;15;104;4139
1.0243700950020654e-05;15;105;4140
1.023543990086741e-05;15;106;4141
1.0227178851714167e-05;15;107;4142
1.0218917802560925e-05;15;108;4143
1.0210656753407683e-05;15;109;4144
1.0202395704254442e-05;15;110;4145
1.0194134655101198e-05;15;111;4146
1.0185873605947956e-05;15;112;4147
1.0177612556794714e-05;15;113;4148
1.0169351507641472e-05;15;114;4149
1.016109045848823e-05;15;115;4150
1.0152829409334985e-05;15;116;4151
1.0144568360181743e-05;15;117;4152
1.0136307311028502e-05;15;118;4153
1.012804626187526e-05;15;119;4154
1.0119785212722018e-05;15;120;4155
1.0111524163568773e-05;15;121;4156
1.010326311441553e-05;15;122;4157
1.0095002065262289e-05;15;123;4158
1.0086741016109047e-05;15;124;4159
1.0078479966955804e-05;15;125;4160
1.0070218917802562e-05;15;126;4161
1.006195786864932e-05;15;127;4162
1.0053696819496078e-05;15;128;4163
1.0045435770342834e-05;15;129;4164
1.0037174721189591e-05;15;130;4165
1.0028913672036349e-05;15;131;4166
1.0020652622883107e-05;15;132;4167
1.0012391573729865e-05;15;133;4168
1.0004130524576623e-05;15;134;4169
9.99586947542338e-06;15;135;4170
9.987608426270136e-06;15;136;4171
9.979347377116894e-06;15;137;4172
9.971086327963653e-06;15;138;4173
9.962825278810409e-06;15;139;4174
9.954564229657167e-06;15;140;4175
9.946303180503924e-06;15;141;4176
9.938042131350682e-06;15;142;4177
9.92978108219744e-06;15;143;4178
9.921520033044198e-06;15;144;4179
9.913258983890956e-06;15;145;4180
9.904997934737713e-06;15;146;4181
9.896736885584471e-06;15;147;4182
9.888475836431227e-06;15;148;4183
9.880214787277985e-06;15;149;4184
9.871953738124742e-06;15;150;4185
9.8636926889715e-06;15;151;4186
9.855431639818258e-06;15;152;4187
9.847170590665015e-06;15;153;4188
9.838909541511773e-06;15;154;4189
9.83064849235853e-06;15;155;4190
9.822387443205287e-06;15;156;4191
9.814126394052046e-06;15;157;4192
9.805865344898802e-06;15;158;4193
9.79760429574556e-06;15;159;4194
9.789343246592318e-06;15;160;4195
9.781082197439076e-06;15;161;4196
9.772821148285833e-06;15;162;4197
9.764560099132591e-06;15;163;4198
9.756299049979349e-06;15;164;4199
9.748038000826106e-06;15;165;4200
9.739776951672864e-06;15;166;4201
9.73151590251962e-06;15;167;4202
9.723254853366378e-06;15;168;4203
9.714993804213135e-06;15;169;4204
9.706732755059893e-06;15;170;4205
9.698471705906651e-06;15;171;4206
9.690210656753408e-06;15;172;4207
9.681949607600166e-06;15;173;4208
9.673688558446924e-06;15;174;4209
9.66542750929368e-06;15;175;4210
9.657166460140438e-06;15;176;4211
9.648905410987197e-06;15;177;4212
9.640644361833955e-06;15;178;4213
9.632383312680711e-06;15;179;4214
9.62412226352747e-06;15;180;4215
9.615861214374226e-06;15;181;4216
9.607600165220984e-06;15;182;4217
9.599339116067742e-06;15;183;4218
9.591078066914498e-06;15;184;4219
9.582817017761257e-06;15;185;4220
9.574555968608013e-06;15;186;4221
9.566294919454771e-06;15;187;4222
9.55803387030153e-06;15;188;4223
9.549772821148286e-06;15;189;4224
9.541511771995044e-06;15;190;4225
9.533250722841802e-06;15;191;4226
9.52498967368856e-06;15;192;4227
9.516728624535317e-06;15;193;4228
9.508467575382075e-06;15;194;4229
9.500206526228833e-06;15;195;4230
9.49194547707559e-06;15;196;4231
9.483684427922348e-06;15;197;4232
9.475423378769104e-06;15;198;4233
9.467162329615862e-06;15;199;4234
9.458901280462619e-06;15;200;4235
9.450640231309377e-06;15;201;4236
9.442379182156135e-06;15;202;4237
9.434118133002891e-06;15;203;4238
9.42585708384965e-06;15;204;4239
9.417596034696406e-06;15;205;4240
9.409334985543164e-06;15;206;4241
9.401073936389922e-06;15;207;4242
9.39281288723668e-06;15;208;4243
9.384551838083439e-06;15;209;4244
9.376290788930195e-06;15;210;4245
9.368029739776953e-06;15;211;4246
9.35976869062371e-06;15;212;4247
9.351507641470468e-06;15;213;4248
9.343246592317226e-06;15;214;4249
9.334985543163982e-06;15;215;4250
9.32672449401074e-06;15;216;4251
9.318463444857497e-06;15;217;4252
9.310202395704255e-06;15;218;4253
9.301941346551012e-06;15;219;4254
9.29368029739777e-06;15;220;4255
9.285419248244528e-06;15;221;4256
9.277158199091284e-06;15;222;4257
9.268897149938042e-06;15;223;4258
9.2606361007848e-06;15;224;4259
9.252375051631559e-06;15;225;4260
9.244114002478317e-06;15;226;4261
9.235852953325073e-06;15;227;4262
9.227591904171831e-06;15;228;4263
9.219330855018588e-06;15;229;4264
9.211069805865346e-06;15;230;4265
9.202808756712103e-06;15;231;4266
9.19454770755886e-06;15;232;4267
9.186286658405619e-06;15;233;4268
9.178025609252375e-06;15;234;4269
9.169764560099133e-06;15;235;4270
9.16150351094589e-06;15;236;4271
9.153242461792648e-06;15;237;4272
9.144981412639406e-06;15;238;4273
9.136720363486163e-06;15;239;4274
9.12845931433292e-06;15;240;4275
9.120198265179679e-06;15;241;4276
9.111937216026437e-06;15;242;4277
9.103676166873193e-06;15;243;4278
9.095415117719952e-06;15;244;4279
9.08715406856671e-06;15;245;4280
9.078893019413466e-06;15;246;4281
9.070631970260224e-06;15;247;4282
9.06237092110698e-06;15;248;4283
9.054109871953739e-06;15;249;4284
9.045848822800495e-06;15;250;4285
9.037587773647254e-06;15;251;4286
9.029326724494012e-06;15;252;4287
9.021065675340768e-06;15;253;4288
9.012804626187526e-06;15;254;4289
9.004543577034284e-06;15;255;4290
8.996282527881041e-06;15;256;4291
8.988021478727799e-06;15;257;4292
8.979760429574557e-06;15;258;4293
8.971499380421315e-06;15;259;4294
8.963238331268072e-06;15;260;4295
8.95497728211483e-06;15;261;4296
8.946716232961586e-06;15;262;4297
8.938455183808345e-06;15;263;4298
8.930194134655103e-06;15;264;4299
8.921933085501859e-06;15;265;4300
8.913672036348617e-06;15;266;4301
8.905410987195374e-06;15;267;4302
8.897149938042132e-06;15;268;4303
8.888888888888888e-06;15;269;4304
8.880627839735646e-06;16;1;4305
8.872366790582405e-06;16;2;4306
8.864105741429163e-06;16;3;4307
8.85584469227592e-06;16;4;4308
8.847583643122677e-06;16;5;4309
8.839322593969435e-06;16;6;4310
8.831061544816194e-06;16;7;4311
8.82280049566295e-06;16;8;4312
8.814539446509708e-06;16;9;4313
8.806278397356465e-06;16;10;4314
8.798017348203223e-06;16;11;4315
8.78975629904998e-06;16;12;4316
8.781495249896737e-06;16;13;4317
8.773234200743496e-06;16;14;4318
8.764973151590252e-06;16;15;4319
8.75671210243701e-06;16;16;4320
8.748451053283767e-06;16;17;4321
8.740190004130525e-06;16;18;4322
8.731928954977283e-06;16;19;4323
8.723667905824041e-06;16;20;4324
8.7154068566708e-06;16;21;4325
8.707145807517556e-06;16;22;4326
8.698884758364314e-06;16;23;4327
8.69062370921107e-06;16;24;4328
8.682362660057828e-06;16;25;4329
8.674101610904587e-06;16;26;4330
8.665840561751343e-06;16;27;4331
8.657579512598101e-06;16;28;4332
8.649318463444858e-06;16;29;4333
8.641057414291616e-06;16;30;4334
8.632796365138372e-06;16;31;4335
8.62453531598513e-06;16;32;4336
8.616274266831888e-06;16;33;4337
8.608013217678645e-06;16;34;4338
8.599752168525403e-06;16;35;4339
8.591491119372161e-06;16;36;4340
8.58323007021892e-06;16;37;4341
8.574969021065676e-06;16;38;4342
8.566707971912434e-06;16;39;4343
8.558446922759192e-06;16;40;4344
8.550185873605949e-06;16;41;4345
8.541924824452707e-06;16;42;4346
8.533663775299463e-06;16;43;4347
8.525402726146221e-06;16;44;4348
8.51714167699298e-06;16;45;4349
8.508880627839736e-06;16;46;4350
8.500619578686494e-06;16;47;4351
8.49235852953325e-06;16;48;4352
8.484097480380009e-06;16;49;4353
8.475836431226767e-06;16;50;4354
8.467575382073523e-06;16;51;4355
8.459314332920281e-06;16;52;4356
8.45105328376704e-06;16;53;4357
8.442792234613798e-06;16;54;4358
8.434531185460554e-06;16;55;4359
8.426270136307312e-06;16;56;4360
8.418009087154069e-06;16;57;4361
8.409748038000827e-06;16;58;4362
8.401486988847585e-06;16;59;4363
8.393225939694341e-06;16;60;4364
8.3849648905411e-06;16;61;4365
8.376703841387856e-06;16;62;4366
8.368442792234614e-06;16;63;4367
8.360181743081372e-06;16;64;4368
8.351920693928129e-06;16;65;4369
8.343659644774887e-06;16;66;4370
8.335398595621645e-06;16;67;4371
8.327137546468401e-06;16;68;4372
8.31887649731516e-06;16;69;4373
8.310615448161918e-06;16;70;4374
8.302354399008676e-06;16;71;4375
8.294093349855432e-06;16;72;4376
8.28583230070219e-06;16;73;4377
8.277571251548947e-06;16;74;4378
8.269310202395705e-06;16;75;4379
8.261049153242462e-06;16;76;4380
8.25278810408922e-06;16;77;4381
8.244527054935978e-06;16;78;4382
8.236266005782734e-06;16;79;4383
8.228004956629492e-06;16;80;4384
8.219743907476249e-06;16;81;4385
8.211482858323007e-06;16;82;4386
8.203221809169765e-06;16;83;4387
8.194960760016523e-06;16;84;4388
8.18669971086328e-06;16;85;4389
8.178438661710038e-06;16;86;4390
8.170177612556796e-06;16;87;4391
8.161916563403553e-06;16;88;4392
8.15365551425031e-06;16;89;4393
8.145394465097069e-06;16;90;4394
8.137133415943825e-06;16;91;4395
8.128872366790583e-06;16;92;4396
8.12061131763734e-06;16;93;4397
8.112350268484098e-06;16;94;4398
8.104089219330854e-06;16;95;4399
8.095828170177613e-06;16;96;4400
8.08756712102437e-06;16;97;4401
8.079306071871127e-06;16;98;4402
8.071045022717885e-06;16;99;4403
8.062783973564643e-06;16;100;4404
8.054522924411402e-06;16;101;4405
8.046261875258158e-06;16;102;4406
8.038000826104916e-06;16;103;4407
8.029739776951674e-06;16;104;4408
8.02147872779843e-06;16;105;4409
8.013217678645189e-06;16;106;4410
8.004956629491945e-06;16;107;4411
7.996695580338704e-06;16;108;4412
7.988434531185462e-06;16;109;4413
7.980173482032218e-06;16;110;4414
7.971912432878976e-06;16;111;4415
7.963651383725733e-06;16;112;4416
7.955390334572491e-06;16;113;4417
7.947129285419249e-06;16;114;4418
7.938868236266006e-06;16;115;4419
7.930607187112764e-06;16;116;4420
7.922346137959522e-06;16;117;4421
7.91408508880628e-06;16;118;4422
7.905824039653036e-06;16;119;4423
7.897562990499795e-06;16;120;4424
7.889301941346553e-06;16;121;4425
7.881040892193309e-06;16;122;4426
7.872779843040067e-06;16;123;4427
7.864518793886824e-06;16;124;4428
7.856257744733582e-06;16;125;4429
7.847996695580338e-06;16;126;4430
7.839735646427096e-06;16;127;4431
7.831474597273855e-06;16;128;4432
7.823213548120611e-06;16;129;4433
7.81495249896737e-06;16;130;4434
7.806691449814127e-06;16;131;4435
7.798430400660884e-06;16;132;4436
7.790169351507642e-06;16;133;4437
7.7819083023544e-06;16;134;4438
7.773647253201158e-06;16;135;4439
7.765386204047915e-06;16;136;4440
7.757125154894673e-06;16;137;4441
7.74886410574143e-06;16;138;4442
7.740603056588187e-06;16;139;4443
7.732342007434946e-06;16;140;4444
7.724080958281702e-06;16;141;4445
7.71581990912846e-06;16;142;4446
7.707558859975217e-06;16;143;4447
7.699297810821975e-06;16;144;4448
7.691036761668731e-06;16;145;4449
7.68277571251549e-06;16;146;4450
7.674514663362248e-06;16;147;4451
7.666253614209006e-06;16;148;4452
7.657992565055762e-06;16;149;4453
7.64973151590252e-06;16;150;4454
7.641470466749278e-06;16;151;4455
7.633209417596037e-06;16;152;4456
7.624948368442793e-06;16;153;4457
7.616687319289551e-06;16;154;4458
7.608426270136308e-06;16;155;4459
7.600165220983066e-06;16;156;4460
7.591904171829822e-06;16;157;4461
7.58364312267658e-06;16;158;4462
7.5753820735233385e-06;16;159;4463
7.567121024370096e-06;16;160;4464
7.558859975216853e-06;16;161;4465
7.55059892606361e-06;16;162;4466
7.5423378769103685e-06;16;163;4467
7.534076827757125e-06;16;164;4468
7.525815778603883e-06;16;165;4469
7.517554729450641e-06;16;166;4470
7.5092936802973985e-06;16;167;4471
7.501032631144156e-06;16;168;4472
7.492771581990913e-06;16;169;4473
7.484510532837671e-06;16;170;4474
7.4762494836844294e-06;16;171;4475
7.467988434531186e-06;16;172;4476
7.459727385377944e-06;16;173;4477
7.4514663362247005e-06;16;174;4478
7.443205287071459e-06;16;175;4479
7.434944237918216e-06;16;176;4480
7.426683188764974e-06;16;177;4481
7.418422139611731e-06;16;178;4482
7.410161090458489e-06;16;179;4483
7.401900041305247e-06;16;180;4484
7.393638992152003e-06;16;181;4485
7.385377942998761e-06;16;182;4486
7.377116893845519e-06;16;183;4487
7.368855844692277e-06;16;184;4488
7.360594795539034e-06;16;185;4489
7.3523337463857914e-06;16;186;4490
7.34407269723255e-06;16;187;4491
7.335811648079306e-06;16;188;4492
7.327550598926064e-06;16;189;4493
7.319289549772822e-06;16;190;4494
7.311028500619579e-06;16;191;4495
7.302767451466337e-06;16;192;4496
7.294506402313094e-06;16;193;4497
7.286245353159852e-06;16;194;4498
7.277984304006609e-06;16;195;4499
7.269723254853367e-06;16;196;4500
7.261462205700125e-06;16;197;4501
7.2532011565468816e-06;16;198;4502
7.24494010739364e-06;16;199;4503
7.236679058240397e-06;16;200;4504
7.228418009087155e-06;16;201;4505
7.2201569599339124e-06;16;202;4506
7.21189591078067e-06;16;203;4507
7.203634861627428e-06;16;204;4508
7.195373812474184e-06;16;205;4509
7.1871127633209425e-06;16;206;4510
7.1788517141677e-06;16;207;4511
7.170590665014457e-06;16;208;4512
7.162329615861215e-06;16;209;4513
7.1540685667079725e-06;16;210;4514
7.145807517554731e-06;16;211;4515
7.137546468401487e-06;16;212;4516
7.129285419248245e-06;16;213;4517
7.1210243700950026e-06;16;214;4518
7.11276332094176e-06;16;215;4519
7.104502271788518e-06;16;216;4520
7.096241222635275e-06;16;217;4521
7.0879801734820334e-06;16;218;4522
7.07971912432879e-06;16;219;4523
7.071458075175548e-06;16;220;4524
7.063197026022306e-06;16;221;4525
7.054935976869063e-06;16;222;4526
7.046674927715821e-06;16;223;4527
7.038413878562578e-06;16;224;4528
7.030152829409335e-06;16;225;4529
7.021891780256093e-06;16;226;4530
7.013630731102851e-06;16;227;4531
7.005369681949609e-06;16;228;4532
6.997108632796365e-06;16;229;4533
6.9888475836431236e-06;16;230;4534
6.980586534489881e-06;16;231;4535
6.972325485336638e-06;16;232;4536
6.9640644361833955e-06;16;233;4537
6.955803387030154e-06;16;234;4538
6.947542337876912e-06;16;235;4539
6.939281288723668e-06;16;236;4540
6.931020239570426e-06;16;237;4541
6.922759190417183e-06;16;238;4542
6.914498141263941e-06;16;239;4543
6.906237092110699e-06;16;240;4544
6.897976042957456e-06;16;241;4545
6.889714993804214e-06;16;242;4546
6.881453944650971e-06;16;243;4547
6.873192895497729e-06;16;244;4548
6.8649318463444856e-06;16;245;4549
6.856670797191244e-06;16;246;4550
6.848409748038002e-06;16;247;4551
6.840148698884759e-06;16;248;4552
6.8318876497315165e-06;16;249;4553
6.823626600578274e-06;16;250;4554
6.815365551425032e-06;16;251;4555
6.807104502271788e-06;16;252;4556
6.7988434531185465e-06;16;253;4557
6.790582403965305e-06;16;254;4558
6.782321354812061e-06;16;255;4559
6.774060305658819e-06;16;256;4560
6.7657992565055765e-06;16;257;4561
6.757538207352335e-06;16;258;4562
6.749277158199092e-06;16;259;4563
6.741016109045849e-06;16;260;4564
6.732755059892607e-06;16;261;4565
6.724494010739364e-06;16;262;4566
6.716232961586122e-06;16;263;4567
6.707971912432879e-06;16;264;4568
6.6997108632796375e-06;16;265;4569
6.691449814126395e-06;16;266;4570
6.683188764973152e-06;16;267;4571
6.67492771581991e-06;16;268;4572
6.666666666666667e-06;16;269;4573
6.658405617513425e-06;17;1;4574
6.650144568360182e-06;17;2;4575
6.641883519206939e-06;17;3;4576
6.6336224700536975e-06;17;4;4577
6.625361420900455e-06;17;5;4578
6.617100371747213e-06;17;6;4579
6.6088393225939694e-06;17;7;4580
6.6005782734407276e-06;17;8;4581
6.592317224287486e-06;17;9;4582
6.584056175134242e-06;17;10;4583
6.575795125981e-06;17;11;4584
6.567534076827758e-06;17;12;4585
6.559273027674516e-06;17;13;4586
6.551011978521272e-06;17;14;4587
6.54275092936803e-06;17;15;4588
6.5344898802147885e-06;17;16;4589
6.526228831061545e-06;17;17;4590
6.517967781908303e-06;17;18;4591
6.50970673275506e-06;17;19;4592
6.501445683601818e-06;17;20;4593
6.493184634448576e-06;17;21;4594
6.484923585295333e-06;17;22;4595
6.476662536142091e-06;17;23;4596
6.468401486988848e-06;17;24;4597
6.460140437835606e-06;17;25;4598
6.451879388682362e-06;17;26;4599
6.4436183395291205e-06;17;27;4600
6.435357290375879e-06;17;28;4601
6.427096241222636e-06;17;29;4602
6.418835192069394e-06;17;30;4603
6.4105741429161505e-06;17;31;4604
6.402313093762909e-06;17;32;4605
6.394052044609665e-06;17;33;4606
6.385790995456423e-06;17;34;4607
6.377529946303181e-06;17;35;4608
6.369268897149939e-06;17;36;4609
6.361007847996696e-06;17;37;4610
6.352746798843453e-06;17;38;4611
6.3444857496902114e-06;17;39;4612
6.3362247005369696e-06;17;40;4613
6.327963651383726e-06;17;41;4614
6.319702602230484e-06;17;42;4615
6.3114415530772415e-06;17;43;4616
6.303180503923999e-06;17;44;4617
6.294919454770756e-06;17;45;4618
6.286658405617514e-06;17;46;4619
6.278397356464272e-06;17;47;4620
6.270136307311029e-06;17;48;4621
6.261875258157787e-06;17;49;4622
6.253614209004543e-06;17;50;4623
6.2453531598513015e-06;17;51;4624
6.237092110698059e-06;17;52;4625
6.228831061544817e-06;17;53;4626
6.220570012391574e-06;17;54;4627
6.212308963238332e-06;17;55;4628
6.20404791408509e-06;17;56;4629
6.195786864931846e-06;17;57;4630
6.187525815778604e-06;17;58;4631
6.1792647666253625e-06;17;59;4632
6.17100371747212e-06;17;60;4633
6.162742668318877e-06;17;61;4634
6.154481619165634e-06;17;62;4635
6.1462205700123925e-06;17;63;4636
6.137959520859149e-06;17;64;4637
6.129698471705907e-06;17;65;4638
6.121437422552665e-06;17;66;4639
6.113176373399422e-06;17;67;4640
6.10491532424618e-06;17;68;4641
6.096654275092937e-06;17;69;4642
6.088393225939695e-06;17;70;4643
6.080132176786452e-06;17;71;4644
6.07187112763321e-06;17;72;4645
6.063610078479968e-06;17;73;4646
6.0553490293267245e-06;17;74;4647
6.047087980173483e-06;17;75;4648
6.03882693102024e-06;17;76;4649
6.030565881866998e-06;17;77;4650
6.022304832713755e-06;17;78;4651
6.014043783560513e-06;17;79;4652
6.005782734407271e-06;17;80;4653
5.997521685254027e-06;17;81;4654
5.989260636100785e-06;17;82;4655
5.980999586947543e-06;17;83;4656
5.9727385377943e-06;17;84;4657
5.964477488641058e-06;17;85;4658
5.9562164394878154e-06;17;86;4659
5.947955390334574e-06;17;87;4660
5.93969434118133e-06;17;88;4661
5.931433292028088e-06;17;89;4662
5.923172242874845e-06;17;90;4663
5.914911193721603e-06;17;91;4664
5.906650144568361e-06;17;92;4665
5.898389095415118e-06;17;93;4666
5.890128046261876e-06;17;94;4667
5.881866997108633e-06;17;95;4668
5.873605947955391e-06;17;96;4669
5.865344898802149e-06;17;97;4670
5.8570838496489056e-06;17;98;4671
5.848822800495664e-06;17;99;4672
5.840561751342421e-06;17;100;4673
5.832300702189178e-06;17;101;4674
5.824039653035936e-06;17;102;4675
5.815778603882694e-06;17;103;4676
5.807517554729452e-06;17;104;4677
5.799256505576208e-06;17;105;4678
5.7909954564229665e-06;17;106;4679
5.782734407269723e-06;17;107;4680
5.774473358116481e-06;17;108;4681
5.766212308963239e-06;17;109;4682
5.7579512598099965e-06;17;110;4683
5.749690210656755e-06;17;111;4684
5.741429161503511e-06;17;112;4685
5.733168112350269e-06;17;113;4686
5.724907063197026e-06;17;114;4687
5.716646014043784e-06;17;115;4688
5.708384964890542e-06;17;116;4689
5.700123915737299e-06;17;117;4690
5.691862866584057e-06;17;118;4691
5.683601817430814e-06;17;119;4692
5.675340768277572e-06;17;120;4693
5.6670797191243285e-06;17;121;4694
5.658818669971087e-06;17;122;4695
5.650557620817845e-06;17;123;4696
5.642296571664601e-06;17;124;4697
5.634035522511359e-06;17;125;4698
5.625774473358117e-06;17;126;4699
5.617513424204875e-06;17;127;4700
5.609252375051633e-06;17;128;4701
5.600991325898389e-06;17;129;4702
5.5927302767451476e-06;17;130;4703
5.584469227591904e-06;17;131;4704
5.576208178438662e-06;17;132;4705
5.5679471292854195e-06;17;133;4706
5.559686080132178e-06;17;134;4707
5.551425030978935e-06;17;135;4708
5.543163981825692e-06;17;136;4709
5.53490293267245e-06;17;137;4710
5.526641883519207e-06;17;138;4711
5.518380834365965e-06;17;139;4712
5.510119785212722e-06;17;140;4713
5.50185873605948e-06;17;141;4714
5.493597686906238e-06;17;142;4715
5.485336637752995e-06;17;143;4716
5.477075588599753e-06;17;144;4717
5.4688145394465096e-06;17;145;4718
5.460553490293268e-06;17;146;4719
5.452292441140026e-06;17;147;4720
5.444031391986782e-06;17;148;4721
5.4357703428335405e-06;17;149;4722
5.427509293680298e-06;17;150;4723
5.419248244527056e-06;17;151;4724
5.410987195373812e-06;17;152;4725
5.4027261462205705e-06;17;153;4726
5.394465097067329e-06;17;154;4727
5.386204047914085e-06;17;155;4728
5.377942998760843e-06;17;156;4729
5.3696819496076005e-06;17;157;4730
5.361420900454359e-06;17;158;4731
5.353159851301115e-06;17;159;4732
5.344898802147873e-06;17;160;4733
5.336637752994631e-06;17;161;4734
5.328376703841388e-06;17;162;4735
5.320115654688146e-06;17;163;4736
5.311854605534903e-06;17;164;4737
5.303593556381661e-06;17;165;4738
5.295332507228419e-06;17;166;4739
5.287071458075176e-06;17;167;4740
5.278810408921934e-06;17;168;4741
5.270549359768691e-06;17;169;4742
5.262288310615449e-06;17;170;4743
5.254027261462205e-06;17;171;4744
5.245766212308963e-06;17;172;4745
5.2375051631557215e-06;17;173;4746
5.229244114002479e-06;17;174;4747
5.220983064849237e-06;17;175;4748
5.2127220156959934e-06;17;176;4749
5.2044609665427516e-06;17;177;4750
5.196199917389508e-06;17;178;4751
5.187938868236266e-06;17;179;4752
5.179677819083024e-06;17;180;4753
5.171416769929782e-06;17;181;4754
5.163155720776539e-06;17;182;4755
5.154894671623296e-06;17;183;4756
5.146633622470054e-06;17;184;4757
5.1383725733168125e-06;17;185;4758
5.130111524163569e-06;17;186;4759
5.121850475010327e-06;17;187;4760
5.1135894258570835e-06;17;188;4761
5.105328376703842e-06;17;189;4762
5.097067327550599e-06;17;190;4763
5.088806278397357e-06;17;191;4764
5.080545229244115e-06;17;192;4765
5.072284180090872e-06;17;193;4766
5.06402313093763e-06;17;194;4767
5.055762081784386e-06;17;195;4768
5.0475010326311445e-06;17;196;4769
5.039239983477902e-06;17;197;4770
5.03097893432466e-06;17;198;4771
5.022717885171417e-06;17;199;4772
5.0144568360181745e-06;17;200;4773
5.006195786864933e-06;17;201;4774
4.99793473771169e-06;17;202;4775
4.989673688558447e-06;17;203;4776
4.9814126394052045e-06;17;204;4777
4.973151590251962e-06;17;205;4778
4.96489054109872e-06;17;206;4779
4.956629491945478e-06;17;207;4780
4.9483684427922354e-06;17;208;4781
4.940107393638993e-06;17;209;4782
4.93184634448575e-06;17;210;4783
4.923585295332507e-06;17;211;4784
4.915324246179265e-06;17;212;4785
4.907063197026023e-06;17;213;4786
4.89880214787278e-06;17;214;4787
4.890541098719538e-06;17;215;4788
4.8822800495662955e-06;17;216;4789
4.874019000413053e-06;17;217;4790
4.86575795125981e-06;17;218;4791
4.857496902106567e-06;17;219;4792
4.8492358529533255e-06;17;220;4793
4.840974803800083e-06;17;221;4794
4.83271375464684e-06;17;222;4795
4.824452705493598e-06;17;223;4796
4.816191656340356e-06;17;224;4797
4.807930607187113e-06;17;225;4798
4.799669558033871e-06;17;226;4799
4.791408508880628e-06;17;227;4800
4.783147459727386e-06;17;228;4801
4.774886410574143e-06;17;229;4802
4.766625361420901e-06;17;230;4803
4.758364312267658e-06;17;231;4804
4.7501032631144165e-06;17;232;4805
4.741842213961174e-06;17;233;4806
4.733581164807931e-06;17;234;4807
4.725320115654688e-06;17;235;4808
4.717059066501446e-06;17;236;4809
4.708798017348203e-06;17;237;4810
4.700536968194961e-06;17;238;4811
4.692275919041719e-06;17;239;4812
4.684014869888477e-06;17;240;4813
4.675753820735234e-06;17;241;4814
4.667492771581991e-06;17;242;4815
4.6592317224287485e-06;17;243;4816
4.650970673275506e-06;17;244;4817
